id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
80737,Male,Rural,Bachelor,7.98,1,6,0.0,1,A,Platinum,54516
10172,Male,Rural,Others,78.34,1,7,0.0,1,,Platinum,40680
63663,Female,Rural,High School,54.03,0,3,5424.0,1,A,Platinum,47976
76159,Male,Urban,Bachelor,3.56,0,6,,More than 1,B,Platinum,116208
66207,Female,Urban,High School,6.38,1,5,4139.0,More than 1,C,Gold,54936
44727,Male,Rural,Bachelor,6.32,0,4,0.0,More than 1,A,Silver,51300
72151,Female,Urban,High School,5.07,0,7,3849.0,More than 1,B,Platinum,230856
18415,Female,Rural,High School,7.15,0,7,3485.0,1,B,Platinum,34740
11773,Female,Urban,Bachelor,4.6,1,5,5549.0,More than 1,A,Silver,68616
36697,Female,Rural,High School,9.03,1,6,4532.0,1,A,Platinum,92508
50854,Male,Urban,High School,3.27,0,8,8650.0,More than 1,A,Platinum,33756
69829,Female,Urban,High School,,0,1,0.0,1,A,Gold,36708
9662,Female,Urban,Others,9.38,0,2,4123.0,More than 1,B,Platinum,99576
16178,Male,Urban,High School,,1,4,3031.0,1,A,Platinum,60264
39571,Male,Urban,Bachelor,5.91,0,2,6297.0,1,A,Gold,32892
4621,Male,Urban,High School,,0,5,5000.0,1,A,Platinum,35304
73741,Female,Rural,Bachelor,64.37,0,7,0.0,More than 1,A,Platinum,68124
52041,Male,Urban,Bachelor,8.63,0,8,3924.0,More than 1,B,Platinum,113796
5107,Male,Urban,High School,8.09,0,6,4077.0,More than 1,A,Platinum,338004
4967,Female,Rural,Bachelor,8.99,1,0,3333.0,More than 1,B,Platinum,62856
53552,Male,Urban,Bachelor,9.02,1,6,13954.0,More than 1,A,Platinum,159600
80237,Male,Urban,High School,6.37,1,5,5562.0,More than 1,B,Platinum,70116
81633,Female,Urban,Bachelor,3.27,0,2,0.0,1,C,Gold,59556
12166,Female,Urban,Bachelor,9.17,0,6,4804.0,More than 1,A,Silver,55968
52370,Male,Rural,Bachelor,7.6,1,0,8202.0,1,A,Platinum,29328
40938,Male,,High School,9.64,0,4,5973.0,More than 1,A,Gold,168060
2948,Male,Rural,High School,5.06,1,7,2649.0,More than 1,B,Platinum,68052
38333,Female,Urban,Others,4.83,0,6,6268.0,More than 1,B,Platinum,52416
21787,Male,Urban,High School,7.08,0,8,5281.0,More than 1,A,Platinum,64788
88355,Female,Rural,Bachelor,5.6,1,6,2231.0,More than 1,C,Silver,64956
35251,Male,Urban,Bachelor,65.04,1,7,4819.0,More than 1,A,Platinum,65940
42011,Female,Rural,High School,3.49,1,8,7893.0,1,A,Platinum,48768
41935,Female,Urban,Bachelor,3.46,0,7,6180.0,More than 1,A,Platinum,64332
58726,Female,Urban,Bachelor,9.06,0,4,2137.0,More than 1,A,Gold,94560
49734,Female,Urban,Bachelor,6.3,0,5,4639.0,More than 1,A,Gold,57996
72476,Female,Rural,High School,,1,8,0.0,More than 1,A,Silver,106356
40332,Male,,High School,5.24,1,7,2112.0,1,C,Silver,33900
10521,Female,Rural,Bachelor,9.7,1,2,0.0,1,A,Gold,95724
56843,Male,Urban,High School,6.67,1,7,5529.0,1,A,Gold,60552
70153,Male,Urban,High School,7.7,1,4,3620.0,More than 1,A,Silver,70044
41336,Female,Urban,Bachelor,86.81,0,7,0.0,More than 1,A,Platinum,68328
14154,Male,Urban,High School,6.31,0,4,6007.0,1,A,Silver,30552
36739,Female,Urban,High School,4.01,1,0,3623.0,More than 1,A,Platinum,62760
76371,Female,Urban,High School,1.13,0,5,7009.0,More than 1,A,Platinum,68676
37646,Male,Rural,Bachelor,7.9,1,4,0.0,More than 1,B,Platinum,69816
25465,Female,Urban,Bachelor,5.38,0,3,3455.0,More than 1,A,Platinum,175908
14741,Male,Urban,Bachelor,5.58,0,7,5125.0,More than 1,B,Gold,102672
31116,Male,Rural,Bachelor,7.32,1,5,6657.0,More than 1,A,Platinum,72540
80794,Female,Urban,High School,9.3,0,5,5130.0,More than 1,A,Platinum,100092
47229,Female,Urban,Bachelor,8.43,1,2,3439.0,More than 1,A,Gold,65580
17715,Male,Urban,Bachelor,6.62,1,2,5857.0,More than 1,C,Gold,63840
22108,Female,Rural,High School,7.7,0,7,6337.0,1,B,Platinum,56472
5640,Male,Urban,Bachelor,5.14,1,1,5191.0,1,A,Platinum,36696
6630,Male,Urban,Bachelor,30.97,0,7,,More than 1,A,Platinum,58728
67236,Female,Urban,High School,7.97,0,6,2647.0,More than 1,A,Gold,63564
28016,Male,Rural,High School,7.92,0,4,3705.0,1,A,Platinum,31320
80939,Female,Urban,High School,6.53,0,4,6100.0,More than 1,C,Gold,155136
48617,Male,Urban,Bachelor,9.28,1,6,4133.0,More than 1,B,Platinum,176400
14475,Female,Urban,High School,6.69,1,7,4301.0,More than 1,A,Platinum,65268
73941,Male,Urban,Bachelor,2.46,1,7,2651.0,More than 1,A,Gold,29892
44847,Female,Urban,High School,14.8,0,7,3830.0,More than 1,A,Platinum,433980
21593,Female,Urban,Others,3.03,1,6,4530.0,1,B,Silver,37752
33872,Male,Urban,High School,3.76,1,2,9479.0,More than 1,A,Platinum,57120
38977,Male,,High School,4.03,0,6,7905.0,More than 1,A,Platinum,104160
78590,Female,Urban,Bachelor,9.14,0,4,6240.0,More than 1,A,Platinum,50244
64356,Male,Urban,Bachelor,5.46,1,7,6480.0,More than 1,C,Platinum,104712
36551,Male,Urban,High School,76.05,1,6,5404.0,1,A,Gold,55308
71936,Male,Urban,High School,,0,4,5578.0,More than 1,A,Silver,66408
39168,Female,Urban,High School,6.37,0,7,0.0,More than 1,A,Gold,54660
2269,Female,Urban,High School,4.92,0,5,8110.0,More than 1,A,Platinum,69384
2052,Female,Urban,Bachelor,4.14,0,3,2239.0,More than 1,B,Platinum,63996
79348,Male,Urban,Others,9.3,1,7,16326.0,More than 1,B,Gold,95712
88412,Female,Rural,High School,8.03,1,4,0.0,1,B,Silver,36024
51442,Male,Rural,Bachelor,6.34,0,6,4083.0,More than 1,C,Gold,30936
56175,Male,Urban,Bachelor,9.78,1,3,4102.0,1,A,Silver,31812
46050,Male,Urban,Bachelor,3.69,1,1,0.0,More than 1,B,Platinum,55848
39632,Male,Urban,Bachelor,8.24,0,7,5787.0,More than 1,B,Silver,32904
78795,Male,Urban,Bachelor,0.3,0,5,4950.0,1,A,Platinum,30504
2744,Male,Urban,Bachelor,5.47,0,1,2877.0,More than 1,A,Platinum,108924
423,Female,Urban,Bachelor,3.25,0,8,0.0,1,B,Platinum,57804
15840,Female,Urban,Bachelor,9.37,0,6,4113.0,More than 1,,Platinum,146820
53064,Female,Urban,High School,3.17,1,0,2255.0,More than 1,A,Silver,68232
75345,Female,Urban,High School,8.53,1,3,9318.0,More than 1,C,Platinum,304248
206,Male,Urban,High School,8.97,1,6,2467.0,More than 1,,Platinum,59544
69329,Male,Rural,Bachelor,22.15,0,3,0.0,More than 1,A,Platinum,92760
80557,Male,Urban,Bachelor,6.55,1,3,4131.0,1,A,Platinum,32040
86161,Male,Urban,Bachelor,73.87,1,6,3266.0,More than 1,B,Gold,63036
997,Male,Urban,High School,21.14,1,7,,1,A,Platinum,54444
15237,Female,Rural,High School,83.97,1,5,0.0,1,B,Silver,66156
12041,Male,Urban,High School,6.15,0,2,3935.0,More than 1,A,Platinum,59736
11758,Female,Urban,High School,9.09,0,0,6712.0,1,A,Gold,31392
33349,Female,Urban,High School,6.75,1,8,5887.0,1,A,Gold,29784
87191,Female,Urban,High School,51.49,0,3,3510.0,More than 1,B,Silver,76020
48530,Male,Urban,High School,9.35,1,8,5116.0,1,A,Platinum,49872
18670,Male,Urban,Bachelor,8.76,1,8,,More than 1,C,Platinum,68892
27066,Male,Urban,High School,9.15,1,1,0.0,1,C,Platinum,33900
60952,Male,,High School,8.52,1,3,2221.0,More than 1,C,Silver,70932
52913,Female,Rural,High School,3.98,0,4,0.0,More than 1,A,Gold,191316
88431,Male,Urban,Others,4.98,1,3,4317.0,More than 1,C,Platinum,66252
12192,Female,Urban,High School,9.38,1,6,0.0,More than 1,B,Platinum,112320
67721,Female,Rural,Bachelor,6.04,1,1,0.0,1,A,Platinum,50136
44820,Male,Rural,Bachelor,19.65,1,1,0.0,More than 1,C,Silver,65964
27255,Female,Urban,High School,7.52,1,7,5865.0,More than 1,A,Platinum,106956
78438,Female,Rural,Bachelor,,1,5,0.0,More than 1,,Silver,57972
4489,Male,Urban,Bachelor,6.27,0,4,4909.0,More than 1,A,Gold,68148
85215,Male,Urban,Bachelor,3.88,1,7,3915.0,More than 1,B,Silver,64056
26411,Male,,High School,9.63,1,7,6313.0,More than 1,A,Gold,61884
86455,Female,Rural,Bachelor,58.54,1,6,,More than 1,A,Silver,33600
69196,Male,Urban,Bachelor,8.36,1,6,,1,A,Silver,102792
79207,Female,Urban,Bachelor,26.46,0,1,5240.0,1,A,Silver,30756
52687,Female,Urban,Bachelor,0.09,1,6,6492.0,More than 1,A,Platinum,122268
76722,Female,,Bachelor,5.01,0,5,3597.0,More than 1,C,Platinum,67152
61035,Male,Rural,Others,20.37,0,7,5228.0,1,A,Gold,50568
13039,Female,Rural,Bachelor,32.68,1,8,,More than 1,C,Gold,94836
74147,Male,Rural,High School,5.65,0,6,2556.0,1,B,Platinum,31212
14650,Female,Rural,Bachelor,94.41,1,6,0.0,More than 1,A,Gold,70920
74398,Male,Rural,Bachelor,9.14,0,0,4346.0,1,,Platinum,61116
29420,Male,Urban,High School,2.87,1,4,4924.0,More than 1,A,Silver,103320
76667,Male,Rural,High School,,1,4,0.0,More than 1,A,Gold,109236
66579,Female,Rural,High School,8.93,0,0,0.0,1,B,Platinum,36060
71151,Male,Urban,High School,80.46,1,8,10610.0,More than 1,A,Gold,48096
26714,Male,Urban,High School,6.02,1,7,7268.0,More than 1,A,Gold,108456
13406,Male,Urban,Bachelor,7.34,0,5,0.0,More than 1,B,Gold,198888
71760,Male,Urban,Bachelor,4.84,1,7,7073.0,More than 1,B,Platinum,70728
46798,Male,Urban,Bachelor,8.01,1,7,0.0,More than 1,C,Platinum,178440
71922,Female,Urban,High School,7.24,1,5,2405.0,More than 1,B,Platinum,67860
84165,Male,Urban,Bachelor,4.51,1,4,6324.0,More than 1,,Platinum,63156
2129,Male,Urban,Bachelor,8.95,1,4,,More than 1,C,Platinum,67428
45263,Female,Urban,High School,5.13,0,7,7296.0,More than 1,C,Platinum,108744
46568,Male,Rural,Bachelor,78.37,0,8,0.0,More than 1,A,Gold,151980
61268,Male,Urban,High School,4.9,1,6,7620.0,More than 1,A,Gold,501504
3180,Male,Rural,Bachelor,67.9,1,5,0.0,1,B,Platinum,69240
49801,Female,Rural,Others,,1,6,0.0,More than 1,A,Gold,66912
533,Male,Urban,Bachelor,17.32,1,5,4245.0,More than 1,,Platinum,290376
66487,Female,Urban,Bachelor,6.95,1,2,3254.0,More than 1,A,Platinum,106296
82553,Male,Urban,Bachelor,9.07,1,8,5332.0,More than 1,A,Gold,273816
54546,Male,Urban,High School,3.05,1,2,3889.0,1,A,Gold,31536
2808,Male,Rural,High School,9.76,0,5,0.0,1,A,Platinum,30168
82790,Female,Urban,High School,2.27,1,2,5739.0,More than 1,B,Silver,152592
46948,Male,Urban,Bachelor,86.73,0,4,6766.0,More than 1,A,Platinum,67944
75731,Male,Urban,Others,7.61,1,3,4372.0,1,C,Silver,51408
13089,Female,Urban,Bachelor,5.59,1,5,9020.0,More than 1,A,Platinum,115092
23488,Male,Urban,High School,4.05,1,7,3170.0,More than 1,A,Silver,96600
17436,Female,Rural,High School,6.93,1,4,0.0,More than 1,A,Silver,49848
67021,Male,Urban,Bachelor,4.47,0,8,6863.0,More than 1,B,Silver,69900
35551,Female,Urban,Bachelor,8.14,1,6,5587.0,More than 1,A,Platinum,58776
41975,Female,Urban,High School,8.66,1,6,6748.0,More than 1,,Platinum,44076
11696,Male,Urban,High School,8.9,0,7,5582.0,More than 1,B,Platinum,130896
897,Female,Urban,Bachelor,2.08,0,6,0.0,1,B,Silver,58452
35401,Male,Urban,Bachelor,3.77,1,6,7367.0,More than 1,A,Platinum,264576
4181,Male,Urban,High School,7.61,0,6,10879.0,More than 1,A,Gold,238536
35446,Male,Rural,High School,15.72,1,2,3232.0,1,A,Gold,53592
62946,Female,Urban,Bachelor,7.97,0,1,3641.0,1,C,Platinum,67116
78863,Male,Urban,Bachelor,21.85,0,4,4078.0,More than 1,A,Platinum,60504
10967,Male,Urban,Bachelor,5.97,1,6,8531.0,More than 1,A,Silver,122484
16416,Female,Rural,High School,9.56,0,5,8401.0,More than 1,A,Platinum,99168
43382,Male,Rural,High School,8.83,1,6,0.0,1,A,Platinum,51660
81927,Male,Urban,Bachelor,9.04,1,3,11191.0,More than 1,A,Platinum,60540
83397,Female,Urban,Bachelor,5.41,1,3,2130.0,1,B,Platinum,33648
75105,Female,Urban,High School,8.08,1,1,2916.0,1,A,Platinum,35700
46527,Male,Rural,High School,7.89,1,7,0.0,More than 1,A,Silver,64116
39706,Female,Rural,Bachelor,2.23,0,8,2312.0,More than 1,B,Platinum,59736
72612,Female,Urban,High School,9.29,1,4,2664.0,1,A,Platinum,64248
57169,Male,Urban,Bachelor,8.73,1,7,6108.0,More than 1,A,Platinum,63456
85152,Male,Urban,Bachelor,6.59,1,7,6644.0,1,A,Platinum,46812
81037,Female,Urban,High School,6.1,1,4,5250.0,More than 1,A,Silver,588480
83976,Male,Urban,Bachelor,47.1,1,4,13310.0,More than 1,A,Silver,447288
17054,Male,Rural,High School,85.24,1,6,0.0,1,,Platinum,52044
55310,Male,Urban,High School,8.55,0,3,,More than 1,A,Gold,266748
13070,Male,Rural,Bachelor,86.87,1,2,3997.0,More than 1,A,Gold,109704
31567,Female,Urban,Bachelor,3.05,0,2,6029.0,More than 1,A,Gold,178452
67090,Female,Urban,Bachelor,9.18,0,7,9889.0,More than 1,A,Platinum,188940
18024,Female,Urban,Bachelor,8.68,0,8,,More than 1,A,Silver,180828
69312,Male,Urban,Bachelor,1.12,0,5,5422.0,More than 1,C,Silver,63888
79607,Male,Rural,Bachelor,55.45,1,5,0.0,More than 1,A,Platinum,58920
87684,Male,Rural,Bachelor,6.73,0,7,3565.0,1,B,Platinum,33012
2117,Female,Urban,High School,1.07,0,6,4857.0,More than 1,C,Silver,184680
23190,Female,Rural,High School,,1,6,6379.0,More than 1,B,Silver,56772
68141,Female,Urban,High School,6.78,0,4,6577.0,1,C,Platinum,59460
22743,Female,Urban,High School,61.2,1,6,2907.0,1,A,Gold,45132
38039,Male,Urban,High School,31.57,0,3,9573.0,More than 1,A,Platinum,30804
22626,Female,Urban,High School,5.98,0,1,0.0,1,,Gold,53076
88717,Male,Rural,High School,9.67,1,7,6200.0,1,A,Platinum,31092
21734,Male,Urban,Bachelor,5.62,1,7,8428.0,More than 1,B,Gold,69156
12495,Male,Urban,High School,4.07,0,6,3071.0,More than 1,B,Platinum,349188
47938,Male,Rural,Bachelor,51.73,0,7,,More than 1,B,Platinum,64212
44508,Male,Rural,Bachelor,5.13,0,2,5454.0,More than 1,A,Platinum,105252
89341,Female,Rural,Bachelor,8.91,0,1,3065.0,More than 1,B,Platinum,68124
32756,Male,Rural,High School,8.5,0,4,0.0,More than 1,A,Platinum,68100
20059,Female,Urban,Bachelor,6.6,0,7,6442.0,More than 1,B,Silver,67416
41500,Female,Urban,High School,6.15,1,5,6687.0,1,C,Silver,106752
59668,Female,Urban,High School,8.58,1,1,5382.0,1,A,Platinum,31692
10637,Female,Urban,Bachelor,7.14,1,7,4509.0,More than 1,A,Gold,46740
28575,Male,Urban,Bachelor,4.56,1,7,7565.0,More than 1,B,Silver,145128
89267,Female,Rural,Bachelor,3.7,0,4,9693.0,More than 1,B,Platinum,110352
25263,Male,Urban,High School,8.57,1,6,4087.0,More than 1,A,Gold,154836
63100,Male,,High School,23.93,0,6,0.0,More than 1,,Silver,97656
6991,Male,Urban,High School,3.49,0,8,3802.0,More than 1,,Platinum,67116
39408,Male,Urban,High School,6.71,0,3,4252.0,1,A,Silver,31032
81234,Male,Urban,High School,3.84,0,3,5870.0,More than 1,A,Platinum,65184
42262,Male,Urban,High School,3.54,0,3,0.0,1,A,Gold,66540
17077,Female,Urban,High School,3.25,1,6,7014.0,1,B,Silver,54864
60674,Male,Urban,High School,5.99,1,4,,More than 1,A,Gold,120552
67790,Male,Urban,High School,2.81,1,4,11562.0,More than 1,A,Platinum,111816
29345,Female,Urban,Bachelor,,1,4,16156.0,More than 1,A,Platinum,69852
87085,Female,Urban,Bachelor,9.9,1,6,,More than 1,B,Gold,62604
61591,Male,Urban,High School,8.56,1,2,2614.0,More than 1,C,Platinum,96108
85893,Male,Rural,High School,9.02,1,0,3265.0,1,A,Silver,96288
22826,Male,Urban,High School,6.37,1,6,3351.0,More than 1,,Platinum,68856
81308,Male,Urban,High School,6.2,1,7,5860.0,More than 1,A,Platinum,104880
80400,Male,Urban,Bachelor,4.28,0,7,4947.0,More than 1,A,Platinum,86832
89383,Male,Urban,Bachelor,8.35,1,6,4168.0,More than 1,A,Platinum,73440
53551,Male,Rural,High School,7.68,1,5,,1,A,Silver,54012
5948,Male,Rural,Bachelor,8.22,1,1,2672.0,1,A,Platinum,33756
72474,Male,Rural,Bachelor,49.1,0,2,5878.0,More than 1,A,Silver,61656
1008,Female,Urban,High School,6.89,1,6,2540.0,1,A,Platinum,31992
6167,Female,Urban,Bachelor,62.86,0,7,6210.0,1,A,Gold,34272
59486,Male,Urban,Bachelor,86.88,0,7,10622.0,More than 1,C,Gold,154536
65979,Male,Urban,High School,4.55,1,2,9876.0,More than 1,A,Platinum,73212
62191,Male,Urban,High School,5.26,1,6,0.0,More than 1,A,Platinum,63996
41057,Male,Urban,Others,2.78,1,5,5117.0,1,A,Gold,32448
14861,Female,Urban,High School,3.68,0,3,6081.0,1,A,Gold,187680
66670,Male,Urban,High School,6.27,1,7,4012.0,1,A,Silver,38040
77331,Female,Urban,High School,,1,8,4010.0,More than 1,A,Silver,440064
25407,Female,Urban,Bachelor,5.7,0,6,3818.0,More than 1,A,Platinum,64500
88037,Female,Rural,High School,5.02,1,2,0.0,More than 1,B,Gold,98064
40536,Male,Urban,High School,2.41,1,1,3827.0,1,A,Gold,63108
17103,Female,Rural,High School,82.3,0,5,2106.0,1,,Gold,32532
18213,Male,Urban,Bachelor,2.82,0,2,4294.0,More than 1,A,Silver,96192
36382,Female,Rural,Bachelor,9.25,1,4,0.0,More than 1,C,Platinum,60276
1180,Male,Urban,Bachelor,5.43,0,2,8505.0,More than 1,A,Silver,542052
16781,Male,Urban,Bachelor,9.8,1,4,5990.0,1,,Platinum,37512
51646,Male,Urban,Bachelor,3.91,0,7,7988.0,More than 1,A,Platinum,104568
84912,Female,Urban,High School,6.89,0,6,6703.0,More than 1,A,Silver,51696
79442,Male,Rural,Bachelor,7.27,1,0,0.0,More than 1,A,Platinum,62904
83771,Female,Rural,Bachelor,93.04,1,0,0.0,1,B,Platinum,36192
84024,Female,Urban,Bachelor,9.62,0,5,8527.0,More than 1,A,Platinum,102000
46851,Female,,Bachelor,9.42,1,6,0.0,1,A,Platinum,30444
55010,Female,Urban,Bachelor,9.21,1,7,9429.0,More than 1,A,Gold,117216
9810,Male,Urban,Bachelor,2.53,1,0,,More than 1,A,Platinum,110220
4611,Male,Urban,Bachelor,6.58,0,6,5976.0,1,A,Silver,41316
62970,Female,Rural,High School,7.33,0,7,4102.0,More than 1,C,Platinum,125940
11919,Male,Urban,Bachelor,36.34,1,2,12694.0,More than 1,C,Gold,187764
74477,Male,Urban,High School,9.38,0,5,0.0,More than 1,B,Platinum,64968
61019,Male,Rural,High School,52.11,1,6,3738.0,More than 1,A,Gold,93300
30789,Male,Urban,High School,7.67,0,0,6899.0,1,A,Silver,36276
16894,Female,Urban,High School,9.36,1,1,7109.0,More than 1,A,Gold,130800
13898,Male,Rural,Others,4.13,1,4,0.0,More than 1,B,Platinum,65724
53944,Female,Rural,High School,73.65,1,6,2174.0,More than 1,A,Platinum,63972
71608,Female,Urban,High School,9.79,1,4,5551.0,1,A,Platinum,45432
29110,Male,,High School,6.7,1,4,5167.0,More than 1,A,Platinum,122064
27476,Male,,High School,7.68,0,6,13149.0,1,B,Silver,35760
3662,Female,Urban,High School,7.04,1,5,5309.0,1,A,Platinum,31848
37192,Male,Urban,High School,8.46,0,8,6077.0,More than 1,B,Platinum,121488
66377,Male,Urban,High School,4.01,0,6,5894.0,1,A,Gold,30888
20533,Male,Urban,High School,7.99,0,5,5986.0,More than 1,A,Platinum,105276
77318,Male,Urban,High School,36.03,0,7,8283.0,More than 1,B,Platinum,71652
61233,Male,Urban,High School,4.8,1,8,11258.0,More than 1,A,Platinum,62640
20293,Male,Urban,High School,3.6,0,6,8257.0,More than 1,A,Platinum,59184
47264,Female,Urban,High School,6.24,0,6,5794.0,1,B,Gold,32880
18100,Male,Urban,Bachelor,2.03,0,3,4695.0,1,B,Silver,67008
85986,Male,Urban,Others,7.72,1,2,3142.0,1,A,Platinum,59580
16700,Female,Urban,High School,,0,4,3015.0,1,A,Gold,42960
13828,Male,Rural,High School,96.34,0,5,2359.0,More than 1,B,Silver,59136
9821,Male,Urban,Bachelor,65.12,0,8,6401.0,More than 1,C,Gold,104028
67687,Male,Rural,High School,5.61,1,5,0.0,More than 1,A,Gold,292800
25313,Male,Urban,High School,4.0,1,7,6293.0,1,A,Gold,29940
71821,Male,Urban,Bachelor,2.62,1,7,3547.0,More than 1,B,Gold,66468
33510,Female,Urban,High School,8.89,1,8,0.0,More than 1,A,Platinum,40236
76120,Male,Rural,Bachelor,70.65,1,8,3999.0,More than 1,A,Gold,107796
13210,Female,Urban,Bachelor,6.12,1,4,4148.0,More than 1,A,Platinum,113760
70712,Female,Urban,High School,,0,3,5522.0,More than 1,A,Gold,545952
81512,Male,Urban,High School,3.18,0,5,0.0,1,B,Platinum,66384
53328,Male,Urban,High School,,1,3,4702.0,1,B,Gold,42108
17901,Female,Urban,High School,4.56,0,1,5819.0,More than 1,C,Platinum,69504
2294,Male,Urban,High School,6.3,0,2,8106.0,More than 1,A,Platinum,67056
4985,Male,Urban,High School,2.32,1,7,,1,A,Platinum,32028
25528,Male,Rural,Bachelor,9.29,1,4,0.0,1,A,Silver,37992
63742,Male,Urban,High School,9.35,0,6,3605.0,1,B,Silver,35616
68249,Female,Urban,High School,8.94,0,6,5555.0,More than 1,A,Gold,70236
71837,Male,Urban,Bachelor,9.47,0,0,8426.0,More than 1,C,Platinum,199692
7718,Male,Urban,High School,7.86,1,3,7116.0,1,A,Platinum,63636
16475,Male,Urban,High School,5.42,0,7,6756.0,More than 1,B,Silver,58788
80263,Female,Rural,High School,9.61,0,3,12329.0,More than 1,B,Platinum,605880
78518,Male,Urban,High School,6.54,0,5,5247.0,More than 1,B,Platinum,326028
4043,Male,Urban,High School,5.95,0,5,2472.0,More than 1,A,Gold,103680
74286,Female,Rural,High School,5.18,1,7,0.0,More than 1,B,Platinum,68232
14615,Female,Urban,High School,5.55,1,5,6686.0,More than 1,A,Platinum,54168
79548,Female,Urban,High School,7.11,1,6,4905.0,More than 1,A,Platinum,38520
50072,Male,Urban,High School,7.76,0,7,0.0,More than 1,B,Platinum,111756
17538,Male,Urban,Bachelor,3.57,1,1,10293.0,More than 1,B,Platinum,62940
6691,Male,,High School,5.58,0,5,10343.0,More than 1,A,Gold,70788
17962,Female,Rural,High School,31.34,0,8,0.0,More than 1,B,Platinum,62916
48265,Male,Urban,High School,9.2,0,1,,More than 1,,Platinum,70524
10976,Male,Urban,Bachelor,9.44,1,6,6889.0,1,A,Silver,31164
34535,Male,Rural,Bachelor,83.95,1,4,0.0,1,,Platinum,30084
8764,Male,Urban,High School,,0,2,4279.0,1,C,Platinum,40080
25784,Male,Urban,High School,99.36,0,2,,More than 1,A,Platinum,63324
28911,Male,Urban,High School,,0,7,2429.0,1,A,Gold,31920
16630,Male,Urban,Others,8.79,1,7,2573.0,1,A,Platinum,63060
85511,Female,Urban,High School,,1,6,3893.0,More than 1,A,Silver,61440
19657,Female,Rural,High School,6.43,1,6,7001.0,More than 1,A,Silver,385260
32821,Male,,Bachelor,4.85,1,5,4611.0,More than 1,A,Silver,543528
11502,Male,Rural,Bachelor,3.26,0,6,3270.0,1,B,Silver,39012
47494,Female,Urban,Bachelor,9.35,1,7,,1,A,Platinum,61620
45583,Female,Rural,Bachelor,73.33,1,4,0.0,1,B,Platinum,38688
82625,Male,,Bachelor,3.14,1,0,,More than 1,B,Gold,111576
6547,Female,Rural,High School,89.33,1,5,3801.0,More than 1,B,Gold,60048
55245,Female,Urban,High School,36.49,1,3,3809.0,More than 1,A,Platinum,69996
38151,Female,Urban,Bachelor,7.03,0,6,5156.0,More than 1,A,Platinum,261276
30410,Female,Rural,High School,9.43,1,4,,1,A,Silver,50796
13149,Female,Urban,Bachelor,61.11,1,6,5607.0,More than 1,B,Silver,147180
72848,Male,Urban,High School,3.29,0,8,3963.0,1,A,Gold,60204
83723,Female,Urban,High School,8.71,0,4,5767.0,More than 1,A,Platinum,62280
15425,Female,Urban,High School,43.69,0,4,3849.0,More than 1,A,Platinum,59316
45377,Female,Urban,High School,8.02,1,1,6551.0,1,A,Platinum,61524
45940,Male,,Bachelor,5.1,0,5,3870.0,More than 1,A,Platinum,56124
